stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
934,1703,"MEADOW + NEVADA",,37.535147,-77.472852,,,,,,0
936,1696,"MEADOW + COLORADO",,37.537735,-77.472127,,,,,,0
937,1692,"MEADOW + AMELIA",,37.539288,-77.471238,,,,,,0
938,1710,"MEADOW + WINDER",,37.540612,-77.470549,,,,,,0
939,1694,"MEADOW + BLAIR",,37.541850,-77.469825,,,,,,0
940,1695,"MEADOW + CLAIRBORNE",,37.542605,-77.469380,,,,,,0
941,1701,"MEADOW + LAKEVIEW",,37.543345,-77.468855,,,,,,0
943,1708,"MEADOW + ROSEWOOD",,37.545237,-77.467925,,,,,,0
950,2115,"ROBINSON + CARY",,37.551125,-77.473623,,,,,,0
951,2127,"ROBINSON + MAIN",,37.552078,-77.473052,,,,,,0
952,2121,"ROBINSON + GROVE",,37.553926,-77.472038,,,,,,0
953,2123,"ROBINSON + HANOVER",,37.555051,-77.471410,,,,,,0
955,2125,"ROBINSON + KENSINGTON",,37.557650,-77.469825,,,,,,0
958,2113,"ROBINSON + BROAD",,37.560413,-77.467250,,,,,,0
971,1689,"MCCLOY + IDLEWOOD",,37.550767,-77.483843,,,,,,0
974,99,"25TH + LEIGH",,37.534142,-77.416340,,,,,,0
980,68,"22ND + FAIRMOUNT",,37.542265,-77.412857,,,,,,0
981,75,"22nd & U",,37.543599,-77.411570,,,,,,0
982,80,"22ND + W",,37.545351,-77.409939,,,,,,0
990,64,"21st & Phaup",,37.550644,-77.407717,,,,,,0
992,62,"21st & Fairfield",,37.548347,-77.409124,,,,,,0
996,1838,"MOSBY + VENABLE",,37.538663,-77.420282,,,,,,0
998,1832,"MOSBY + P",,37.541795,-77.419128,,,,,,0
1004,1723,"MECHANICSVILLE PIKE + CARVER",,37.550652,-77.413335,,,,,,0
1005,1726,"MECHANICSVILLE PIKE + PHAUP",,37.552278,-77.412318,,,,,,0
1006,2332,"WHITCOMB + MECHANICSVILLE PIKE",,37.554111,-77.412237,,,,,,0
1007,2330,"WHITCOMB + DEFOREST",,37.554478,-77.414257,,,,,,0
1009,2333,"WHITCOMB + REDWOOD",,37.554010,-77.417825,,,,,,0
1010,2114,"ROBINSON + BROAD",,37.560062,-77.467710,,,,,,0
1013,2126,"ROBINSON + KENSINGTON",,37.557237,-77.470333,,,,,,0
1015,2122,"ROBINSON + GROVE",,37.553755,-77.472225,,,,,,0
1017,2411,"X + 22ND",,37.546405,-77.409345,,,,,,0
1018,79,"22ND + W",,37.545624,-77.409861,,,,,,0
1020,76,"22ND + U",,37.543897,-77.411587,,,,,,0
1021,69,"22ND + FAIRMOUNT",,37.542332,-77.412977,,,,,,0
1028,2331,"WHITCOMB + LEBANON",,37.553660,-77.420798,,,,,,0
1029,1729,"MECKLENBURG  & WOOD",,37.552853,-77.422243,,,,,,0
1033,1236,"HILDRETH + FORD",,37.549534,-77.419886,,,,,,0
1036,906,"FORD + MECHANICSVILLE PIKE",,37.549555,-77.414480,,,,,,0
1041,1833,"MOSBY + P",,37.541390,-77.419645,,,,,,0
1042,2432,"MOSBY + LEIGH",,37.540213,-77.420170,,,,,,0
1058,1700,"MEADOW + GILBERT",,37.542700,-77.469525,,,,,,0
1059,1709,"MEADOW + WALKER",,37.541734,-77.470054,,,,,,0
1060,1707,"MEADOW + POWHATAN",,37.540097,-77.470954,,,,,,0
1061,1693,"MEADOW + AMELIA",,37.539523,-77.471289,,,,,,0
1062,1697,"MEADOW + COLORADO",,37.537534,-77.472394,,,,,,0
1064,1704,"MEADOW + NEVADA",,37.535307,-77.472940,,,,,,0
1065,1706,"MEADOW + PENNSYLVANIA",,37.534165,-77.473242,,,,,,0
1066,2070,"PENNSYLVANIA + GEORGIA",,37.534034,-77.472375,,,,,,0
1067,2071,"PENNSYLVANIA + GREENVILLE",,37.534018,-77.471303,,,,,,0
1068,2069,"PENNSYLVANIA + CARTER",,37.533999,-77.470288,,,,,,0
1077,788,"CORBIN + CHEATWOOD",,37.590273,-77.440975,,,,,,0
1078,791,"CORBIN + REX",,37.588787,-77.441747,,,,,,0
1079,790,"CORBIN + NORTH",,37.587007,-77.442653,,,,,,0
1080,1951,"NORTH + MOSS SIDE",,37.586168,-77.441747,,,,,,0
1081,1949,"NORTH + MONTROSE",,37.585329,-77.440319,,,,,,0
1082,1941,"NORTH + HENRICO BOULEVARD",,37.583347,-77.436858,,,,,,0
1083,1937,"NORTH + FENDALL",,37.582350,-77.435222,,,,,,0
1090,1932,"NORTH + ESSEX",,37.570138,-77.432870,,,,,,0
1091,1931,"NORTH + BROOKLAND PARK BOULEVARD",,37.571250,-77.432679,,,,,,0
1099,1930,"NORTH + ALMA",,37.583133,-77.436263,,,,,,0
1100,1944,"NORTH + LABURNUM",,37.584483,-77.438543,,,,,,0
1101,1948,"NORTH + MONTROSE",,37.585568,-77.440427,,,,,,0
1102,1844,"MOSS SIDE + NORTH",,37.586715,-77.441801,,,,,,0
1103,1845,"MOSS SIDE + REX",,37.588378,-77.440292,,,,,,0
1104,1936,"NORTH + ESSEX",,37.569891,-77.432787,,,,,,0
1105,1933,"NORTH + CRAWFORD",,37.572897,-77.432560,,,,,,0
1106,1938,"NORTH + GLADSTONE",,37.574697,-77.432417,,,,,,0
1107,1946,"NORTH + MEREDITH",,37.576278,-77.432560,,,,,,0
1108,1945,"NORTH + LADIES MILE",,37.578122,-77.432775,,,,,,0
1109,1482,"LADIES MILE + CLIFF",,37.579493,-77.431582,,,,,,0
1110,1189,"HAZELHURST + LADIES MILES",,37.580613,-77.431225,,,,,,0
1115,2074,"PILOTS LANE + LABURNUM",,37.585188,-77.433819,,,,,,0
1117,1475,"LABURNUM + PLYMOUTH",,37.584741,-77.436092,,,,,,0
1118,1460,"LABURNUM + ALMA",,37.584838,-77.435047,,,,,,0
1121,1190,"HAZELHURST + NORTH",,37.581184,-77.433176,,,,,,0
1125,1947,"NORTH + MEREDITH",,37.576462,-77.432687,,,,,,0
1126,1939,"NORTH + GLADSTONE",,37.574522,-77.432528,,,,,,0
1127,1934,"NORTH + CRAWFORD",,37.572693,-77.432647,,,,,,0
1134,854,"DUVAL + 1ST",,37.549793,-77.436303,,,,,,0
1135,46,"1ST + BAKER",,37.550847,-77.435540,,,,,,0
1137,52,"1ST + HILL HOSPITAL",,37.553370,-77.433203,,,,,,0
1138,1783,"MONTEIRO + FELLS",,37.557348,-77.430310,,,,,,0
1139,1786,"MONTEIRO + WELLFORD",,37.558500,-77.430263,,,,,,0
1140,2083,"POE + LAMB",,37.560125,-77.431185,,,,,,0
1142,1957,"NORTH + POE",,37.560598,-77.433283,,,,,,0
1143,1958,"NORTH + ROBERTS",,37.561577,-77.433243,,,,,,0
1144,1940,"NORTH + GRAHAM",,37.564075,-77.433140,,,,,,0
1145,1935,"NORTH + E LANCASTER",,37.565732,-77.433060,,,,,,0
1147,1942,"NORTH + HOOPER",,37.568363,-77.432893,,,,,,0
1148,2501,"CARY + 8TH",,37.538037,-77.438330,,,,,,0
1149,180,"9TH + CARY",,37.537702,-77.436692,,,,,,0
1150,1943,"NORTH + HOOPER",,37.568573,-77.432965,,,,,,0
1151,1953,"NORTH + NORWOOD",,37.566842,-77.433117,,,,,,0
1152,1955,"NORTH + OVERBROOK",,37.565080,-77.433187,,,,,,0
1153,1960,"NORTH & WICKHAM",,37.563817,-77.433252,,,,,,0
1154,1959,"NORTH + ROBERTS",,37.561778,-77.433323,,,,,,0
1155,2086,"POE + NORTH",,37.560089,-77.433171,,,,,,0
1156,2085,"POE + LAMB",,37.560007,-77.431527,,,,,,0
1157,1785,"MONTEIRO + MINOR",,37.558977,-77.430350,,,,,,0
1158,1784,"MONTEIRO + FELLS",,37.557478,-77.430413,,,,,,0
1159,51,"1ST + HILL",,37.553088,-77.433593,,,,,,0
1160,55,"1ST + FEDERAL",,37.552078,-77.434523,,,,,,0
1161,47,"1ST + BAKER",,37.550613,-77.435898,,,,,,0
1162,49,"1ST + DUVAL",,37.549652,-77.436827,,,,,,0
1163,53,"1ST + LEIGH",,37.548105,-77.438298,,,,,,0
1164,48,"1ST + CLAY",,37.547006,-77.439364,,,,,,0
1165,54,"1ST + MARSHALL",,37.545841,-77.440463,,,,,,0
1166,172,"8TH + CARY",,37.538068,-77.438020,,,,,,0
1168,3000,"CANAL + 6TH",,37.538307,-77.440880,,,,,,0
1170,163,"5TH + NORTH OF I 64 UNDERPASS",,37.548899,-77.432038,,,,,,0
1171,159,"5TH + HOSPITAL",,37.551880,-77.428848,,,,,,0
1173,151,"4TH + TRIGG",,37.556898,-77.425310,,,,,,0
1174,137,"4TH + CHESTNUT",,37.558621,-77.423952,,,,,,0
1175,141,"4TH + CYPRESS",,37.560320,-77.422633,,,,,,0
1176,143,"4TH + JUNIPER",,37.561997,-77.421322,,,,,,0
1177,149,"4TH + SPRUCE",,37.562832,-77.420655,,,,,,0
1178,145,"4TH + MAGNOLIA",,37.564508,-77.419343,,,,,,0
1179,153,"4TH + VICTOR",,37.566185,-77.418032,,,,,,0
1181,544,"BROOKLAND PARK BOULEVARD + 4TH",,37.568907,-77.416475,,,,,,0
1183,43,"1ST + FRONT",,37.571700,-77.418198,,,,,,0
1185,45,"1ST + POLLOCK",,37.573729,-77.416606,,,,,,0
1186,44,"1ST + MILTON",,37.575245,-77.415442,,,,,,0
1187,1229,"HIGHLAND + 1ST",,37.576715,-77.414758,,,,,,0
1188,1232,"HIGHLAND + ENSLOW",,37.577237,-77.415847,,,,,,0
1189,1230,"HIGHLAND + CAROLINA",,37.577768,-77.416912,,,,,,0
1191,1231,"HIGHLAND + DELAWARE",,37.578842,-77.419145,,,,,,0
1193,1235,"HIGHLAND + MISSOURI",,37.579930,-77.421425,,,,,,0
1194,2012,"PATRICK + MEADOWBRIDGE",,37.580208,-77.422458,,,,,,0
1195,1719,"MEADOWBRIDGE + MILTON",,37.578385,-77.422093,,,,,,0
1197,1721,"MEADOWBRIDGE + POLLOCK",,37.576533,-77.421473,,,,,,0
1199,1716,"MEADOWBRIDGE + GLADSTONE",,37.574657,-77.421005,,,,,,0
1200,1720,"MEADOWBRIDGE + NORTHSIDE",,37.573783,-77.420727,,,,,,0
1201,1712,"MEADOWBRIDGE + ARNOLD",,37.572150,-77.419682,,,,,,0
1203,1718,"MEADOWBRIDGE + HIGHLANDVIEW",,37.571113,-77.418985,,,,,,0
1205,543,"BROOKLAND PARK BOULEVARD + 4TH",,37.568840,-77.416530,,,,,,0
1207,152,"4TH + VICTOR",,37.566455,-77.418017,,,,,,0
1208,146,"4TH + MAGNOLIA",,37.564750,-77.419312,,,,,,0
1209,148,"4TH + SPRUCE",,37.563112,-77.420667,,,,,,0
1210,144,"4TH + JUNIPER",,37.562228,-77.421298,,,,,,0
1211,142,"4TH + CYPRESS",,37.560527,-77.422585,,,,,,0
1212,138,"4TH + CHESTNUT",,37.558922,-77.423906,,,,,,0
1214,147,"4TH + ROWEN",,37.556072,-77.426058,,,,,,0
1215,160,"5TH + HOSPITAL",,37.551673,-77.429270,,,,,,0
1216,162,"5TH + NORTH OF I 64 UNDERPASS",,37.549790,-77.431169,,,,,,0
1218,1530,"LEIGH + 1ST",,37.548303,-77.438703,,,,,,0
1219,188,"CHAMBERLAYNE + PRICE",,37.549580,-77.440192,,,,,,0
1222,676,"CHAMBERLAYNE + BACON",,37.556272,-77.442025,,,,,,0
1224,686,"CHAMBERLAYNE + FELLS",,37.558830,-77.442422,,,,,,0
1226,711,"CHAMBERLAYNE + TAZEWELL",,37.561290,-77.442550,,,,,,0
1227,709,"CHAMBERLAYNE + SLEDD",,37.562676,-77.443196,,,,,,0
1229,702,"CHAMBERLAYNE + OVERBROOK",,37.565487,-77.443963,,,,,,0
1230,675,"CHAMBERLAYNE + APPROX 50 FEET SOUTH OF EDGEHILL",,37.567933,-77.444377,,,,,,0
1231,690,"CHAMBERLAYNE + HAMMOND",,37.569320,-77.444615,,,,,,0
1232,679,"CHAMBERLAYNE + BROOKLAND PARK BOULEVARD",,37.571844,-77.444979,,,,,,0
1233,695,"CHAMBERLAYNE + LADIES MILE",,37.574027,-77.445394,,,,,,0
1234,705,"CHAMBERLAYNE + RENNIE",,37.575219,-77.445595,,,,,,0
1235,719,"CHAMBERLAYNE + WESTWOOD",,37.578587,-77.446197,,,,,,0
1236,697,"CHAMBERLAYNE + MELROSE",,37.579815,-77.446360,,,,,,0
1237,713,"CHAMBERLAYNE + WALTON",,37.581842,-77.446753,,,,,,0
1238,693,"CHAMBERLAYNE + LABURNUM",,37.584899,-77.447243,,,,,,0
1239,700,"CHAMBERLAYNE + ORDWAY",,37.587130,-77.447667,,,,,,0
1248,535,"BROOK + WESTBROOK",,37.597092,-77.453373,,,,,,0
1250,505,"BROOK + AZALEA",,37.600762,-77.454024,,,,,,0
1253,3200,"CHAMBERLAYNE + AZALEA",,37.601273,-77.450290,,,,,,0
1254,715,"CHAMBERLAYNE + WATKINS",,37.599441,-77.449964,,,,,,0
1255,716,"CHAMBERLAYNE + WESTBROOK",,37.597060,-77.449567,,,,,,0
1256,717,"CHAMBERLAYNE + WESTMINSTER",,37.594155,-77.449067,,,,,,0
1257,678,"CHAMBERLAYNE + BELLEVUE",,37.591212,-77.448582,,,,,,0
1258,683,"CHAMBERLAYNE + CLAREMONT",,37.587945,-77.447985,,,,,,0
1259,701,"CHAMBERLAYNE + ORDWAY",,37.586768,-77.447787,,,,,,0
1260,694,"CHAMBERLAYNE + LABURNUM",,37.584213,-77.447374,,,,,,0
1261,714,"CHAMBERLAYNE + WALTON",,37.581250,-77.446865,,,,,,0
1262,698,"CHAMBERLAYNE + MELROSE",,37.579410,-77.446547,,,,,,0
1263,718,"CHAMBERLAYNE + WESTWOOD",,37.577828,-77.446268,,,,,,0
1264,706,"CHAMBERLAYNE + RENNIE",,37.575027,-77.445777,,,,,,0
1265,696,"CHAMBERLAYNE + LADIES MILE",,37.573378,-77.445513,,,,,,0
1266,680,"CHAMBERLAYNE + BROOKLAND PARK BOULEVARD",,37.571808,-77.445252,,,,,,0
1267,691,"CHAMBERLAYNE + HAMMOND",,37.569317,-77.444865,,,,,,0
1268,685,"CHAMBERLAYNE + EDGEHILL",,37.567835,-77.444583,,,,,,0
1269,703,"CHAMBERLAYNE + OVERBROOK",,37.565478,-77.444187,,,,,,0
1271,710,"CHAMBERLAYNE + SLEDD",,37.562794,-77.443596,,,,,,0
1272,712,"CHAMBERLAYNE + TAZEWELL",,37.560932,-77.442700,,,,,,0
1273,708,"CHAMBERLAYNE + SCHOOL",,37.559090,-77.442663,,,,,,0
1274,688,"CHAMBERLAYNE + FRITZ",,37.557332,-77.442597,,,,,,0
1275,699,"CHAMBERLAYNE + MITCHELL",,37.555632,-77.442105,,,,,,0
1276,524,"BROOK + OVERPASS",,37.553530,-77.442335,,,,,,0
1277,677,"CHAMBERLAYNE + BAKER",,37.552123,-77.441063,,,,,,0
1280,1529,"LEIGH + 1ST",,37.548012,-77.438542,,,,,,0
1282,1046,"GOVERNMENT + 1334",,37.522085,-77.401510,,,,,,0
1284,2005,"PARKER + WILLIAMSBURG",,37.514703,-77.395278,,,,,,0
1285,824,"DARBYTOWN + HENRICO ARMS",,37.512168,-77.393148,,,,,,0
1286,827,"DARBYTOWN + SHIRELYDALE",,37.510682,-77.390725,,,,,,0
1287,825,"DARBYTOWN + LOUSIA",,37.506478,-77.384255,,,,,,0
1289,1476,"LABURNUM + SEVEN HILLS",,37.493555,-77.352387,,,,,,0
1290,727,"CHARLES CITY + LABURNUM",,37.504932,-77.351258,,,,,,0
1291,729,"CHARLES CITY + 2463",,37.507128,-77.356098,,,,,,0
1292,1024,"GLEN ALDEN + SARELLEN",,37.510292,-77.356830,,,,,,0
1293,2164,"SARELLEN + ACROSS FROM 4305",,37.511456,-77.358988,,,,,,0
1294,1453,"KLOCHNER + ACROSS FROM PCI OF VA INC",,37.513917,-77.361978,,,,,,0
1295,867,"EUBANK + ENTRANCE TO CAROLINA",,37.514695,-77.360453,,,,,,0
1297,868,"EUBANK + GLEN ALDEN",,37.513058,-77.356649,,,,,,0
1298,2801,"EUBANK + LABURNUM",,37.511512,-77.351258,,,,,,0
1299,869,"EUBANK + RALEIGH",,37.511623,-77.346483,,,,,,0
1300,866,"Eubank & Lewis",,37.511608,-77.341591,,,,,,0
1303,2244,"RIC AIRPORT",,37.507498,-77.333703,,,,,,0
1306,870,"EUBANK + LEWIS",,37.511730,-77.341977,,,,,,0
1307,875,"EUBANK + RALEIGH",,37.511647,-77.347142,,,,,,0
1308,871,"EUBANK + LABURNUM",,37.511612,-77.351473,,,,,,0
1310,873,"EUBANK + 4312",,37.513078,-77.356273,,,,,,0
1311,872,"EUBANK & KLOCKNER",,37.514575,-77.359865,,,,,,0
1312,1454,"KLOCHNER + PCI OF VA INC",,37.513857,-77.362233,,,,,,0
1313,2165,"SARELLEN & GLEN ALDEN",,37.511225,-77.358828,,,,,,0
1314,1025,"GLEN ALDEN + SARELLEN",,37.510197,-77.357028,,,,,,0
1315,728,"CHARLES CITY + 2464",,37.506982,-77.356161,,,,,,0
1316,187,"CHARLES CITY + LABURNUM",,37.504443,-77.350750,,,,,,0
1317,1477,"LABURNUM + SEVEN HILLS",,37.492757,-77.353253,,,,,,0
1319,821,"DARBYTOWN + BUCKNER",,37.506422,-77.383967,,,,,,0
1320,828,"DARBYTOWN + SHIRELYDALE",,37.510566,-77.390289,,,,,,0
1321,829,"Darbytown & Geffert",,37.512200,-77.392839,,,,,,0
1323,2006,"PARKER + WILLIAMSBURG",,37.514377,-77.395183,,,,,,0
1324,3084,"PARKER + WILLIAMSBURG",,37.515005,-77.395223,,,,,,0
1325,1048,"GOVERNMENT + 1334",,37.522109,-77.401405,,,,,,0
1330,2355,"WILLIAMSBURG + MAIN",,37.525288,-77.417945,,,,,,0
1331,2338,"WILLIAMSBURG + 31ST",,37.522937,-77.413339,,,,,,0
1332,2362,"WILLIAMSBURG + NICHOLSON",,37.519237,-77.410691,,,,,,0
1333,2427,"ADMIRAL GRAVELY + WILLIAMSBURG",,37.519027,-77.410068,,,,,,0
1334,2422,"ADMIRAL GRAVELY + CARLISLE",,37.518775,-77.406253,,,,,,0
1337,191,"ADMIRAL GRAVELY & GOVERNMENT",,37.520747,-77.401215,,,,,,0
1340,1974,"WILLIAMSBURG + GODDIN",,37.516237,-77.409617,,,,,,0
1341,2352,"WILLIAMSBURG + HATCHER",,37.514465,-77.407781,,,,,,0
1342,2357,"WILLIAMSBURG + MONTEBELLO CIRCLE",,37.514627,-77.404451,,,,,,0
1344,2344,"WILLIAMSBURG + ARCADIA",,37.514568,-77.401843,,,,,,0
1345,2376,"WILLIAMSBURG + WAVERLY",,37.514538,-77.399956,,,,,,0
1346,2371,"WILLIAMSBURG + SALEM",,37.514485,-77.396746,,,,,,0
1350,855,"VINTON & HENRICO ARMS",,37.509415,-77.392847,,,,,,0
1351,1191,"HENRICO ARMS PLACE",,37.510510,-77.392258,,,,,,0
1360,2370,"WILLIAMSBURG + SALEM",,37.514587,-77.396422,,,,,,0
1362,2377,"WILLIAMSBURG + WAVERLY",,37.514683,-77.400175,,,,,,0
1363,2375,"WILLIAMSBURG + TOMPKINS",,37.514727,-77.402480,,,,,,0
1364,2363,"WILLIAMSBURG + NORTHHAMPTON",,37.514782,-77.404847,,,,,,0
1365,2351,"WILLIAMSBURG + HATCHER",,37.514703,-77.407550,,,,,,0
1366,2350,"WILLIAMSBURG + GODDIN",,37.516595,-77.409537,,,,,,0
1372,1628,"MAIN + 26TH",,37.528492,-77.420202,,,,,,0
1379,190,"ADMIRAL GRAVELY & GOVERNMENT",,37.520600,-77.401803,,,,,,0
1382,192,"ADMIRAL GRAVELY BOULEVARD + GILLIAM",,37.518840,-77.405960,,,,,,0
1383,195,"ADMIRAL GRAVELY BOULEVARD + WILLIAMSBURG",,37.519162,-77.410235,,,,,,0
1384,2235,"STONEY RUN + GOVERNMENT",,37.523437,-77.402297,,,,,,0
1386,2231,"STONEY RUN + ACROSS FROM 1506",,37.524137,-77.398330,,,,,,0
1388,1447,"JENNIE SCHER + CENTRAL",,37.523894,-77.396523,,,,,,0
1391,2417,"ACCOMAC + LURAY",,37.521461,-77.397422,,,,,,0
1393,1583,"LURAY + NEWMAN",,37.520632,-77.394993,,,,,,0
1404,330,"BROAD ROCK + HORNER LANE",,37.493905,-77.470230,,,,,,0
1406,253,"BELT BOULEVARD + MERRY OAKS",,37.499658,-77.471048,,,,,,0
1409,256,"BELT BOULEVARD + STOCKTON",,37.500485,-77.472097,,,,,,0
1410,318,"BROAD ROCK + BELT BOULEVARD",,37.498205,-77.470627,,,,,,0
1412,331,"BROAD ROCK + HORNER LANE",,37.493738,-77.470563,,,,,,0
1413,316,"Broad Rock & Kinsley",,37.490842,-77.472058,,,,,,0
1415,324,"BROAD ROCK + CRANFORD",,37.487782,-77.474760,,,,,,0
1416,344,"BROAD ROCK + TERMINAL",,37.485583,-77.476827,,,,,,0
1423,212,"BANTON + DUPONT",,37.464345,-77.454597,,,,,,0
1425,904,"FLUVANNA + WALMSLEY BOULEVARD",,37.463753,-77.457665,,,,,,0
1426,2302,"WALMSLEY BOULEVARD + SHACKLEFORD",,37.465315,-77.462212,,,,,,0
1427,2305,"WALMSLEY BOULEVARD + VIAL",,37.466613,-77.464802,,,,,,0
1428,2304,"WALMSLEY BOULEVARD + SUSAN",,37.468398,-77.467503,,,,,,0
1430,2301,"WALMSLEY BOULEVARD + OLIVE",,37.470873,-77.474800,,,,,,0
1431,2306,"WALMSLEY BOULEVARD + WOODMERE",,37.470762,-77.477883,,,,,,0
1433,2303,"WALMSLEY BOULEVARD + SOUTHALL",,37.470118,-77.481833,,,,,,0
1435,326,"BROAD ROCK + EPPERSON",,37.473655,-77.481983,,,,,,0
1442,343,"BROAD ROCK + TERMINAL",,37.485385,-77.476580,,,,,,0
1444,323,"BROAD ROCK + CRANFORD",,37.487793,-77.474275,,,,,,0
1448,257,"BELT BOULEVARD + WACHOVIA BANK",,37.504205,-77.475785,,,,,,0
1450,251,"BELT AT GRTC ADMINISTRATION BUILDING",,37.505437,-77.479305,,,,,,0
1454,2323,"WESTOVER HILLS BOULEVARD + BRENTWOOD SOUTH APTS",,37.513578,-77.489089,,,,,,0
1458,922,"FOREST HILL + 47TH",,37.520481,-77.486156,,,,,,0
1461,982,"FOREST HILL + TAYLOR",,37.519650,-77.481570,,,,,,0
1463,915,"FOREST HILL + 41ST",,37.517865,-77.477613,,,,,,0
1464,977,"FOREST HILL + ROANOKE",,37.516395,-77.474330,,,,,,0
1467,816,"CRUTCHFIELD + ROANOKE",,37.512132,-77.475569,,,,,,0
1469,815,"CRUTCHFIELD & NORCROFT",,37.511155,-77.483447,,,,,,0
1470,814,"CRUTCHFIELD + CHARNWOOD APT",,37.511047,-77.484750,,,,,,0
1474,2473,"GIANT + MIDLOTHIAN",,37.504808,-77.502250,,,,,,0
1475,2474,"GIANT DR + 100 BLOCK",,37.503457,-77.502153,,,,,,0
1478,2477,"WARWICK AT 5836",,37.497235,-77.504102,,,,,,0
1482,1764,"MIDLOTHIAN PIKE + BEAUFONT HILLS DRIVE",,37.504217,-77.510658,,,,,,0
1486,1765,"Midlothian & Arcadia",,37.501970,-77.520993,,,,,,0
1490,1774,"MIDLOTHIAN PIKE + SOUTHGATE SHOPPING CENTER",,37.504650,-77.506152,,,,,,0
1498,1769,"MIDLOTHIAN PIKE + ERICH",,37.505988,-77.498737,,,,,,0
1501,250,"BELT BOULEVARD + BRANDON",,37.507288,-77.485258,,,,,,0
1507,340,"Broad Rock & Warwick",,37.482878,-77.478884,,,,,,0
1509,339,"BROAD ROCK + ROCKCREEK APTS",,37.478702,-77.480737,,,,,,0
1512,309,"BROAD ROCK & WALMSLEY",,37.471755,-77.482827,,,,,,0
1514,2299,"WALMSLEY + WOODMERE",,37.470643,-77.478027,,,,,,0
1515,2297,"WALMSLEY + OLIVE",,37.470825,-77.474998,,,,,,0
1517,2296,"WALMSLEY + HOPKINS",,37.468887,-77.468918,,,,,,0
1518,2293,"WALMSLEY + ARNWOOD",,37.466104,-77.463986,,,,,,0
1519,2298,"WALMSLEY & SHACKELFORD RD.",,37.465348,-77.462450,,,,,,0
1520,1296,"HULL + COWARDIN",,37.517810,-77.448892,,,,,,0
1521,1267,"HULL + 17TH",,37.518323,-77.448105,,,,,,0
1523,1263,"HULL + 14TH",,37.519808,-77.445777,,,,,,0
1524,1261,"HULL + 12TH",,37.520870,-77.444138,,,,,,0
1525,1259,"HULL + 11TH",,37.521367,-77.443360,,,,,,0
1527,1285,"HULL + 7TH",,37.523370,-77.440159,,,,,,0
1528,1283,"HULL + 5TH",,37.524407,-77.438568,,,,,,0
1529,1282,"HULL + 3RD",,37.525402,-77.436939,,,,,,0
1530,11,"14TH BRIDGE + GREAT COASTAL",,37.529890,-77.433758,,,,,,0
1531,8,"14TH + DOCK",,37.533685,-77.432556,,,,,,0
1532,209,"CHIPPENHAM MALL PARKING LOT",,37.480748,-77.511483,,,,,,0
1533,1302,"HULL + ELKHAT SCHOOL",,37.480475,-77.508791,,,,,,0
1535,1306,"HULL + HEY",,37.482070,-77.504454,,,,,,0
1536,1307,"HULL + ORCUTT",,37.483060,-77.502678,,,,,,0
1537,1290,"HULL + BERRYWOOD",,37.484627,-77.500000,,,,,,0
1539,1294,"HULL + CHESTERFIELD",,37.487793,-77.494875,,,,,,0
1541,1320,"HULL + WARWICK",,37.492410,-77.488445,,,,,,0
1544,301,"SOUTHWOOD & CLARKSON",,37.493535,-77.479818,,,,,,0
1549,2466,"HULL ST + MCGUIRE DRIVE",,37.503640,-77.471112,,,,,,0
1553,1312,"HULL + PLAYN",,37.509430,-77.462071,,,,,,0
1555,1318,"HULL + TYNICK",,37.511052,-77.459572,,,,,,0
1557,1304,"HULL + EVANS",,37.513073,-77.456393,,,,,,0
1562,317,"BROAD ROCK + BELT BOULEVARD",,37.499607,-77.469650,,,,,,0
1563,335,"BROAD ROCK + MCGUIRE",,37.501423,-77.468203,,,,,,0
1564,315,"BROAD ROCK + 36TH",,37.502845,-77.466177,,,,,,0
1565,314,"BROAD ROCK + 34TH",,37.504053,-77.464770,,,,,,0
1566,329,"BROAD ROCK + HOLLY SPRINGS",,37.505448,-77.463522,,,,,,0
1572,762,"CLARKSON RD + WARWICK",,37.489303,-77.482563,,,,,,0
1573,2308,"WARWICK + HULL",,37.491430,-77.486687,,,,,,0
1574,2431,"14TH + DOCK",,37.533460,-77.432808,,,,,,0
1575,10,"14TH + REYNOLDS ALUMINUM CO",,37.529468,-77.434078,,,,,,0
1576,1293,"HULL + 3RD",,37.525447,-77.437129,,,,,,0
1577,1284,"HULL + 5TH",,37.524699,-77.438308,,,,,,0
1578,1286,"HULL + 7TH",,37.523588,-77.439990,,,,,,0
1579,1288,"HULL + 9TH",,37.522663,-77.441742,,,,,,0
1580,1260,"HULL + 11TH",,37.521602,-77.443177,,,,,,0
1582,1264,"HULL + 14TH",,37.520075,-77.445593,,,,,,0
1584,1297,"HULL + COWARDIN",,37.517968,-77.448907,,,,,,0
1587,1273,"HULL + 24TH",,37.514493,-77.454387,,,,,,0
1588,1295,"HULL + EVANS",,37.513045,-77.456671,,,,,,0
1590,1319,"HULL + TYNICK",,37.511017,-77.459891,,,,,,0
1595,1280,"HULL + 35TH",,37.506007,-77.467648,,,,,,0
1597,1251,"HULL ST + SPAINE",,37.503608,-77.471588,,,,,,0
1598,1327,"HULL + PLAZA",,37.500695,-77.476190,,,,,,0
1600,1301,"HULL + DIXON",,37.497457,-77.481157,,,,,,0
1604,1317,"HULL + SWANSON",,37.487980,-77.494962,,,,,,0
1605,1315,"HULL + SILVERWOOD",,37.486358,-77.497402,,,,,,0
